Metrics,Country,Product line,Product type,Retailer type,Actual,Target,Tolerance
Quantity sold,Japan,Sunscreen,Sun Shield,Department Store,"3,357","3,046",0.05
Quantity sold,Japan,Sunscreen,Sun Shield,Department Store,"1,468","3,046",0.05
Quantity sold,Japan,Sunscreen,Sun Shield,Department Store,"1,211","3,046",0.05
Quantity sold,Japan,Sunscreen,Sun Shield,Department Store,"2,887","3,046",0.05
Quantity sold,Japan,Sunscreen,Sun Shield,Department Store,921,"3,046",0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Extreme,Department Store,"1,334",923,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Extreme,Department Store,"1,579",923,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Extreme,Department Store,"1,249",923,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Extreme,Department Store,"1,440",923,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,427,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,192,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,458,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,402,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,389,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,224,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,395,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,294,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion,Department Store,382,549,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,88,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,26,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,143,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,128,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,117,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,194,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,194,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,104,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,221,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,101,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,188,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,113,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Lotion Lite,Department Store,210,320,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,570,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,754,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,341,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,350,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,686,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,378,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,646,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Natural,Department Store,413,767,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Spray,Department Store,342,241,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Spray,Department Store,42,241,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Spray,Department Store,386,241,0.05
Quantity sold,Switzerland,Insect Repellents,BugShield Spray,Department Store,192,241,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,507,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,10,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,500,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,179,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,548,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,570,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Blocker,Department Store,494,489,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,769,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,941,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,944,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,247,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,653,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,781,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,823,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,260,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,920,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,768,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 15,Department Store,263,"1,221",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,535","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,436,"1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,192,"1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,26,"1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,42,"1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,402","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,538","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,915","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,527","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter 30,Department Store,"1,633","1,931",0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter Stick,Department Store,549,257,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter Stick,Department Store,170,257,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shelter Stick,Department Store,693,257,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,845,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,694,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,778,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,632,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,787,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,726,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,617,870,0.05
Quantity sold,Switzerland,Sunscreen,Sun Shield,Department Store,238,870,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Extreme,Department Store,"3,551","1,138",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Extreme,Department Store,"4,173","1,138",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,984","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,193","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,359,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,669,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,260","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,533,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"2,158","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,915","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,120","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,329","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,944","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,388","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,194","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,352,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,494","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"2,128","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,360,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,724,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,972","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"2,045","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,793,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,214,"2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion,Department Store,"1,979","2,152",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,551,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,555,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,387,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,997,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,046","1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,613,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,167,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,40,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,065","1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,436,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,98,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,605,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,711,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,041","1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,623,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,546,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,950,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,060","1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,693,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,581,"1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Lotion Lite,Department Store,"1,097","1,024",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,786,"1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"1,211","1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"2,416","1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,578,"1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"1,243","1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"1,897","1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,537,"1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,722,"1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Natural,Department Store,"1,755","1,420",0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,"2,011",736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,32,736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,117,736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,"1,317",736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,"1,835",736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,309,736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,"1,708",736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,"1,020",736,0.05
Quantity sold,United Kingdom,Insect Repellents,BugShield Spray,Department Store,277,736,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,347",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,659",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,099",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,041",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,176,946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,210,946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,28,946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,379",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,863",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,718",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,"1,463",946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Blocker,Department Store,251,946,0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,483","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"1,380","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,869,"3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,32,"3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,240","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"3,251","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,176","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"1,465","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"3,272","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"1,726","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,370,"3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,194","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"1,063","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,916","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,275","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,355","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"3,215","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"2,689","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,"3,474","3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 15,Department Store,536,"3,218",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"5,321","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"5,277","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"5,994","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"4,693","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,970,"4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"3,285","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"2,465","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,117,"4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,40,"4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"3,598","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"2,311","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"4,729","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"5,363","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"6,005","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,"4,325","4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter 30,Department Store,698,"4,817",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,158","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,363","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,099","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,847,"1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,670","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,210,"1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,116","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,268","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,"1,289","1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shelter Stick,Department Store,336,"1,365",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,389,"2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"1,522","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,977","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,964","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,314","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"3,031","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,643","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,849","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,331,"2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,607","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,015","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,866","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,437,"2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,624","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,183,"2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"3,288","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"3,136","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,"2,689","2,798",0.05
Quantity sold,United Kingdom,Sunscreen,Sun Shield,Department Store,244,"2,798",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"4,780","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"5,203","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"9,355","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"6,325","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"5,093","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"5,155","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"5,036","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Extreme,Department Store,"5,523","5,175",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"6,499","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,199","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,469,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"2,967","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,999,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"4,485","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"1,085","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"5,327","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,233","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,133,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"5,914","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,060","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"7,043","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"2,298","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,585","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"2,623","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,541,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,313,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,502,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,382","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"6,554","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,282,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"1,049","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,274,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"1,397","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"2,350","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,719,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,296,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"1,327","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,421","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,536,"3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"5,502","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion,Department Store,"3,969","3,196",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,810,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,253,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,680,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,210,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,227,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,221","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,388","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,141,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,303,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,797,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,081","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,482,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,617","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,46,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,763","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,323,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,131,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,279","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,324,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,989","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,218","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,431,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,343,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,305,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,719,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,945","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,925,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"3,034","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,531","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,981","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,258,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,586","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,504","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,286,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"2,326","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,486,"1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,"1,980","1,797",0.05
Quantity sold,United States,Insect Repellents,BugShield Lotion Lite,Department Store,622,"1,797",0.05
